t1t1,t2t2,t1t2,t2t1,u1,u2,edge_thresholds,baseline1,baseline2
0.18211981654167175,0.29709741473197937,0.3026354908943176,0.14667703211307526,0.1911712884902954,0.3132084608078003,200,0.25602248311042786,0.34003233909606934
0.210388645529747,0.3176501989364624,0.32515737414360046,0.17135505378246307,0.21887525916099548,0.3262469172477722,400,0.25602248311042786,0.34003233909606934
0.2447327822446823,0.32601895928382874,0.34131282567977905,0.2030905932188034,0.23421142995357513,0.33521145582199097,600,0.25602248311042786,0.34003233909606934
0.2439231425523758,0.3267914354801178,0.3414519429206848,0.20535950362682343,0.23029424250125885,0.3324972987174988,800,0.25602248311042786,0.34003233909606934
0.24819689989089966,0.3299104869365692,0.34003129601478577,0.20336078107357025,0.22454655170440674,0.3321119248867035,1000,0.25602248311042786,0.34003233909606934
