t1t1,t2t2,t1t2,t2t1,u1,u2,edge_thresholds,baseline1,baseline2
-0.02093101665377617,0.18211975693702698,-0.12694519758224487,-0.05714898183941841,-0.008230018429458141,0.18716569244861603,200,0.20604351162910461,0.25602248311042786
0.003773923497647047,0.2103886604309082,-0.14555242657661438,-0.046638522297143936,0.031362880021333694,0.22211983799934387,400,0.20604351162910461,0.25602248311042786
0.02993384562432766,0.24473275244235992,-0.0617239810526371,-0.03464469313621521,0.08956770598888397,0.2535899579524994,600,0.20604351162910461,0.25602248311042786
0.07187273353338242,0.24392318725585938,-0.055866751819849014,-0.03199871629476547,0.12167278677225113,0.24387438595294952,800,0.20604351162910461,0.25602248311042786
0.12227290868759155,0.24819692969322205,-0.013802561908960342,-0.031184202060103416,0.13343967497348785,0.24599036574363708,1000,0.20604351162910461,0.25602248311042786
