baseline,corrupted_baseline,edges,edges_real,loss_real,edges_real-KL,loss_real-KL,edges_EAP-IG,loss_EAP-IG,edges_EAP-IG-KL,loss_EAP-IG-KL,edges_EAP,loss_EAP
3.8065497875213623,0.03191312775015831,30,22,0.09427131712436676,21,0.0863230973482132,12,0.06811089813709259,19,0.09359856694936752,0,0.03191312775015831
3.8065497875213623,0.03191312775015831,40,29,0.19259703159332275,30,0.12285929918289185,28,0.0899193286895752,28,0.1347801834344864,0,0.03191312775015831
3.8065497875213623,0.03191312775015831,50,37,0.23812049627304077,42,-0.0771302878856659,42,0.13985329866409302,41,0.14718572795391083,0,0.03191312775015831
3.8065497875213623,0.03191312775015831,60,47,0.2602854371070862,56,0.17976632714271545,55,0.1630660742521286,52,0.5010805726051331,0,0.03191312775015831
3.8065497875213623,0.03191312775015831,70,62,0.4838981032371521,64,0.22963927686214447,63,0.19644878804683685,60,0.2748323976993561,7,0.03230976313352585
3.8065497875213623,0.03191312775015831,80,73,0.5355948209762573,74,0.36486226320266724,69,0.18429666757583618,70,0.5199925303459167,9,0.03230643644928932
3.8065497875213623,0.03191312775015831,90,79,0.7583765387535095,82,0.5752431750297546,78,0.17333127558231354,79,0.5422757863998413,9,0.03230643644928932
3.8065497875213623,0.03191312775015831,100,87,0.8236818313598633,90,0.8771783709526062,86,0.20901337265968323,89,0.7632944583892822,9,0.03230643644928932
3.8065497875213623,0.03191312775015831,200,186,1.6417711973190308,194,1.7417939901351929,183,0.5886038541793823,193,1.247099757194519,169,0.03282320871949196
3.8065497875213623,0.03191312775015831,300,279,2.588930130004883,284,1.4822193384170532,286,1.8197455406188965,290,1.509826421737671,281,0.03735185042023659
3.8065497875213623,0.03191312775015831,400,372,3.204982042312622,382,1.8252259492874146,369,2.4421098232269287,387,1.7116925716400146,360,0.04341449961066246
3.8065497875213623,0.03191312775015831,500,460,3.0533993244171143,482,1.908974289894104,466,2.8628809452056885,483,1.7135040760040283,455,0.03265228122472763
3.8065497875213623,0.03191312775015831,600,554,2.8295459747314453,578,2.171130657196045,547,2.5769810676574707,577,2.151418924331665,541,0.034437861293554306
3.8065497875213623,0.03191312775015831,700,650,3.0543742179870605,677,2.4268972873687744,623,2.8522825241088867,682,2.2440381050109863,628,0.03741868585348129
3.8065497875213623,0.03191312775015831,800,755,3.3199682235717773,776,2.356724500656128,715,2.8877291679382324,784,2.3953752517700195,714,0.043075285851955414
3.8065497875213623,0.03191312775015831,900,843,3.5614497661590576,879,2.4816734790802,824,3.104292154312134,885,2.368292808532715,803,0.051079001277685165
3.8065497875213623,0.03191312775015831,1000,940,3.5412986278533936,978,2.5771381855010986,913,3.154628276824951,982,2.5609519481658936,907,0.05051678046584129
3.8065497875213623,0.03191312775015831,1100,1037,3.478947162628174,1075,2.593843460083008,1036,3.239396572113037,1082,2.298715353012085,994,0.04576025903224945
3.8065497875213623,0.03191312775015831,1200,1132,3.3692092895507812,1170,2.5533287525177,1141,3.334099531173706,1179,2.244657278060913,1086,0.041617974638938904
3.8065497875213623,0.03191312775015831,1300,1236,3.22664737701416,1268,2.563446521759033,1238,3.331798791885376,1279,2.257735013961792,1203,0.026797283440828323
3.8065497875213623,0.03191312775015831,1400,1357,3.274737596511841,1362,2.6858246326446533,1335,3.4449307918548584,1373,2.397909164428711,1300,0.024294456467032433
3.8065497875213623,0.03191312775015831,1500,1455,3.3404757976531982,1464,2.7830770015716553,1441,3.133654832839966,1475,2.7584190368652344,1428,2.0606768131256104
3.8065497875213623,0.03191312775015831,1600,1563,3.26887583732605,1566,2.8140766620635986,1530,3.204878091812134,1569,2.838834762573242,1526,2.1318159103393555
3.8065497875213623,0.03191312775015831,1700,1662,3.4521000385284424,1670,2.9044079780578613,1633,3.3721652030944824,1674,2.921487331390381,1616,2.2943060398101807
3.8065497875213623,0.03191312775015831,1800,1754,3.4839320182800293,1766,2.7413578033447266,1740,3.388902425765991,1774,2.7403969764709473,1730,2.1639130115509033
3.8065497875213623,0.03191312775015831,1900,1846,3.475560188293457,1862,2.717526435852051,1846,3.425117254257202,1877,2.8754725456237793,1824,2.2591967582702637
3.8065497875213623,0.03191312775015831,2000,1940,3.4548652172088623,1957,2.7723166942596436,1941,3.461137056350708,1974,2.78828763961792,1926,2.063256025314331
