depth,ioi_vanilla,ioi_ig,greater-than_vanilla,greater-than_ig,gender-bias_vanilla,gender-bias_ig,sva_vanilla,sva_ig,fact-retrieval-comma_vanilla,fact-retrieval-comma_ig,hypernymy-comma_vanilla,hypernymy-comma_ig
128,0.7593413591384888,0.8056332468986511,0.8132200241088867,0.753539502620697,0.899639368057251,0.8101452589035034,0.8527936935424805,0.7978332042694092,0.7870222330093384,0.7292903661727905,0.8116595149040222,0.7792971134185791
129,0.7599449157714844,0.8058179020881653,0.813285768032074,0.7530463337898254,0.8999366760253906,0.8098142147064209,0.8529132604598999,0.797958254814148,0.786930501461029,0.7290453314781189,0.811977744102478,0.7793854475021362
130,0.7604897022247314,0.8060690760612488,0.8133611083030701,0.7525199055671692,0.9002329707145691,0.8094428777694702,0.8530387878417969,0.7980923056602478,0.7867943644523621,0.728762686252594,0.8122406601905823,0.7794849276542664
131,0.7610360383987427,0.8063257336616516,0.8134455680847168,0.7519617080688477,0.9005283713340759,0.8090910911560059,0.8531699776649475,0.7981767654418945,0.7866737246513367,0.7285023331642151,0.8125085234642029,0.779594898223877
132,0.7615264058113098,0.8065302968025208,0.8135388493537903,0.751430332660675,0.9008228182792664,0.8087582588195801,0.8533067107200623,0.7982709407806396,0.786510705947876,0.7282633781433105,0.812781035900116,0.7797724008560181
133,0.7619626522064209,0.8066847324371338,0.8136970400810242,0.7509248852729797,0.9011727571487427,0.8084436058998108,0.8534485697746277,0.7983177900314331,0.7863068580627441,0.7279886603355408,0.813114583492279,0.7799583673477173
134,0.7624024152755737,0.8068464398384094,0.8138622045516968,0.7503888607025146,0.9015204310417175,0.8082024455070496,0.8536511659622192,0.7983748912811279,0.7861194610595703,0.7276795506477356,0.8134511113166809,0.7801524996757507
135,0.762845516204834,0.8069604635238647,0.8140887022018433,0.7498235702514648,0.9018110036849976,0.807977020740509,0.8538573384284973,0.7983869910240173,0.7859479188919067,0.7273374199867249,0.8137904405593872,0.7803544402122498
136,0.7633458375930786,0.80702805519104,0.8143203258514404,0.7493383288383484,0.9021004438400269,0.8078210353851318,0.8540668487548828,0.798409640789032,0.7858458161354065,0.7269635200500488,0.8140782713890076,0.7805638313293457
137,0.7639011144638062,0.8071046471595764,0.8145568370819092,0.7489302754402161,0.9023888111114502,0.807625412940979,0.854279637336731,0.7984958291053772,0.7857040166854858,0.7265588045120239,0.814369797706604,0.7807801961898804
138,0.7644566893577576,0.807242214679718,0.8147453665733337,0.748491644859314,0.9026760458946228,0.807444155216217,0.854547917842865,0.7985907196998596,0.7855240106582642,0.7261773943901062,0.8146122097969055,0.7809510231018066
139,0.7650126218795776,0.8073867559432983,0.8149912357330322,0.748075544834137,0.9029104113578796,0.8072767853736877,0.8547661900520325,0.7986422777175903,0.7853072881698608,0.7258182168006897,0.8148590922355652,0.7811294794082642
140,0.7655176520347595,0.8075380325317383,0.8152923583984375,0.7476301193237305,0.9031957983970642,0.8071227073669434,0.8549872636795044,0.798651933670044,0.7851061224937439,0.7255317568778992,0.8151100277900696,0.7812643051147461
141,0.7660237550735474,0.8076456785202026,0.815596342086792,0.7472067475318909,0.9034799337387085,0.8069314360618591,0.8552109003067017,0.7986716032028198,0.7849703431129456,0.7252652049064636,0.8154153823852539,0.7814072370529175
142,0.7665308117866516,0.8077107667922974,0.8159030675888062,0.7468048930168152,0.9037132859230042,0.8067536950111389,0.8554370999336243,0.7987008094787598,0.7848480939865112,0.7250178456306458,0.815673828125,0.7815083265304565
143,0.7669898271560669,0.8078329563140869,0.8161635398864746,0.7464237809181213,0.9039464592933655,0.8065401315689087,0.8556655645370483,0.7987391948699951,0.7847388386726379,0.724740207195282,0.8159359097480774,0.7816181182861328
144,0.7674023509025574,0.8079617619514465,0.8164274096488953,0.7460628151893616,0.9042277932167053,0.8063403964042664,0.8558962345123291,0.7988346815109253,0.784642219543457,0.724481463432312,0.8162012696266174,0.7816879749298096
145,0.7678173184394836,0.8080971240997314,0.8166470527648926,0.7457689046859741,0.9045553207397461,0.8061539530754089,0.8561766743659973,0.7989378571510315,0.7845578789710999,0.7242413759231567,0.8164225220680237,0.7817190885543823
146,0.7682347893714905,0.8082387447357178,0.8168708682060242,0.7454460263252258,0.904880702495575,0.8059335350990295,0.8564580678939819,0.7990483045578003,0.78443843126297,0.7240189909934998,0.8166478276252747,0.7817598581314087
147,0.7686082720756531,0.8083399534225464,0.8170985579490662,0.7450952529907227,0.9052037596702576,0.8057265877723694,0.8567403554916382,0.7992122173309326,0.7842852473258972,0.7238139510154724,0.8168307542800903,0.7817636728286743
148,0.7689847350120544,0.8084022998809814,0.8172842860221863,0.744717538356781,0.905570387840271,0.805532693862915,0.8569778800010681,0.7993818521499634,0.7841448187828064,0.723580002784729,0.8170183300971985,0.7817316055297852
149,0.7694090604782104,0.8084720969200134,0.8174295425415039,0.7444038391113281,0.9059338569641113,0.8053514361381531,0.857262134552002,0.799602210521698,0.7840170860290527,0.7233180999755859,0.8172104358673096,0.7817100882530212
150,0.7698352336883545,0.8085044622421265,0.8176244497299194,0.7441078424453735,0.9063388109207153,0.8051379323005676,0.8575026392936707,0.7998270392417908,0.7839013934135437,0.7230738401412964,0.8174512386322021,0.7816542983055115
151,0.7702630758285522,0.8085446357727051,0.8178235292434692,0.7438288927078247,0.9066959619522095,0.8049811720848083,0.8577446341514587,0.800012469291687,0.7837536334991455,0.7228464484214783,0.8176953196525574,0.781609058380127
152,0.7706924080848694,0.8085491061210632,0.8180698156356812,0.7435232400894165,0.9070499539375305,0.8048357963562012,0.8579879403114319,0.8002027869224548,0.7835748195648193,0.7225922346115112,0.8179424405097961,0.7815309762954712
153,0.7711232304573059,0.8085615634918213,0.8182764053344727,0.7432772517204285,0.9074012041091919,0.8046589493751526,0.8581898808479309,0.8003552556037903,0.7833661437034607,0.7223548889160156,0.8181498646736145,0.7815064787864685
154,0.7715553045272827,0.8085818886756897,0.8184865713119507,0.7430046200752258,0.9077073335647583,0.80449378490448,0.858436107635498,0.8005132079124451,0.7831704616546631,0.7221338152885437,0.8183608651161194,0.7814916372299194
155,0.7719468474388123,0.8085680603981018,0.8187419176101685,0.7427064180374146,0.9079698324203491,0.8043399453163147,0.8587250709533691,0.8006347417831421,0.782987654209137,0.721928596496582,0.818533718585968,0.7814861536026001
156,0.7723404169082642,0.8086035251617432,0.8189998269081116,0.7423833012580872,0.9081898927688599,0.8041970729827881,0.8589732050895691,0.8007210493087769,0.7828174233436584,0.7217386960983276,0.8187108039855957,0.7814898490905762
157,0.7727357149124146,0.8086461424827576,0.8193007707595825,0.7420362830162048,0.9083690047264099,0.804064929485321,0.8592222929000854,0.8007732629776001,0.7826589941978455,0.7215231657028198,0.8188918828964233,0.7815021872520447
158,0.7731325030326843,0.8086554408073425,0.8196432590484619,0.7417061924934387,0.9085483551025391,0.8039029240608215,0.8594323396682739,0.800792396068573,0.7824723720550537,0.7212828397750854,0.8191168308258057,0.7814831137657166
159,0.7735309600830078,0.8086327314376831,0.8199865221977234,0.7413528561592102,0.9087675213813782,0.8037123084068298,0.8596439957618713,0.8008190393447876,0.7822977900505066,0.7210184335708618,0.8193050622940063,0.78147292137146
160,0.7739307284355164,0.8086177706718445,0.8202913403511047,0.7410553693771362,0.9090251922607422,0.8034936785697937,0.8598572015762329,0.8008139729499817,0.7820959687232971,0.7207307815551758,0.8194969296455383,0.781432569026947
161,0.7743318676948547,0.8085719347000122,0.8205974102020264,0.7407347559928894,0.9092816710472107,0.8032867908477783,0.860110342502594,0.8008165955543518,0.781906247138977,0.7204207181930542,0.8196921944618225,0.7814013361930847
162,0.7747341394424438,0.8085723519325256,0.820904552936554,0.7403917908668518,0.9095749258995056,0.803091287612915,0.8603641986846924,0.8008648753166199,0.7816901803016663,0.7200888395309448,0.8198907375335693,0.7813789248466492
163,0.7750999331474304,0.8086175918579102,0.821212887763977,0.7400273680686951,0.909866213798523,0.8028690814971924,0.8605809807777405,0.800919771194458,0.7814863920211792,0.7197360396385193,0.820129930973053,0.7813275456428528
164,0.7754302024841309,0.8086320161819458,0.8214852213859558,0.7396791577339172,0.9101555943489075,0.8026582598686218,0.8607990741729736,0.8009439706802368,0.7813315987586975,0.7194001078605652,0.8203344345092773,0.7812851667404175
165,0.7757628560066223,0.8086532354354858,0.821795642375946,0.7393836379051208,0.910479724407196,0.8024584054946899,0.8609815835952759,0.80097496509552,0.7811508774757385,0.7190804481506348,0.8205417394638062,0.7812884449958801
166,0.7760975956916809,0.8087171912193298,0.8221071362495422,0.739066481590271,0.9108012318611145,0.8023057579994202,0.8612021207809448,0.8010126352310181,0.7809813022613525,0.7187405228614807,0.8207519054412842,0.7812995314598083
167,0.7763984203338623,0.808786928653717,0.822419285774231,0.7388002872467041,0.9110844135284424,0.8021986484527588,0.861423671245575,0.8010209202766418,0.7807868719100952,0.7184167504310608,0.8209646940231323,0.7813182473182678
168,0.7766664624214172,0.808826744556427,0.8227323889732361,0.7385480999946594,0.9113656282424927,0.8020651936531067,0.8616107702255249,0.801000714302063,0.7806037068367004,0.7180733680725098,0.8211800456047058,0.7813090085983276
169,0.7769375443458557,0.8088375329971313,0.8230109810829163,0.7382744550704956,0.9116098880767822,0.80194091796875,0.861799418926239,0.8009878396987915,0.78043133020401,0.7177808284759521,0.8213977813720703,0.7812725901603699
170,0.777211606502533,0.8088546991348267,0.8232908248901367,0.7379801273345947,0.911853015422821,0.8017910122871399,0.8620241284370422,0.8009819388389587,0.7803042531013489,0.7174686193466187,0.8215834498405457,0.7812789082527161
171,0.7774885892868042,0.8088439702987671,0.8235719203948975,0.7376999258995056,0.9120948910713196,0.8016505837440491,0.8622153401374817,0.8009830713272095,0.7801867723464966,0.7171372771263123,0.8217718005180359,0.7812926769256592
172,0.7777681350708008,0.8088060617446899,0.8238539695739746,0.7373996376991272,0.9123355746269226,0.8014854788780212,0.8624080419540405,0.8010246753692627,0.7800450921058655,0.716787576675415,0.8219629526138306,0.7812797427177429
173,0.7780503034591675,0.8087417483329773,0.8241705298423767,0.7371131777763367,0.9125750660896301,0.8013633489608765,0.8626019358634949,0.8010721206665039,0.7799132466316223,0.7164198756217957,0.8221901059150696,0.7812743186950684
174,0.7783350348472595,0.8086849451065063,0.8244873285293579,0.7368735074996948,0.9128462672233582,0.8012498617172241,0.8628300428390503,0.8010923862457275,0.7797908782958984,0.7160348296165466,0.8223862648010254,0.781276285648346
175,0.7786220908164978,0.8086679577827454,0.8247720003128052,0.7366138696670532,0.9131157398223877,0.8011446595191956,0.8630914092063904,0.8011188507080078,0.7796451449394226,0.7156330347061157,0.8225523233413696,0.781317949295044
176,0.7789114117622375,0.8086574673652649,0.8250572681427002,0.7363670468330383,0.913383424282074,0.8010156154632568,0.8633528351783752,0.8011835217475891,0.7795089483261108,0.7152795195579529,0.82268887758255,0.7813659310340881
177,0.7792029976844788,0.8086851239204407,0.8253753185272217,0.7361328601837158,0.913649320602417,0.8008629679679871,0.8635823130607605,0.8012216091156006,0.7794140577316284,0.7149090766906738,0.8228288292884827,0.7814201712608337
178,0.7795280814170837,0.8087183833122253,0.8256620168685913,0.7358793616294861,0.9139134883880615,0.8007192611694336,0.8638120293617249,0.8012652397155762,0.7793276309967041,0.7145538926124573,0.822940468788147,0.7814803123474121
179,0.7798547148704529,0.8087570667266846,0.8259493708610535,0.735638439655304,0.9141759872436523,0.8006153702735901,0.864042341709137,0.801283061504364,0.7792496681213379,0.7141823172569275,0.8230244517326355,0.7815462946891785
180,0.7801826596260071,0.808800995349884,0.8262373208999634,0.7354095578193665,0.9144367575645447,0.8005194067955017,0.8642728924751282,0.8013068437576294,0.7791796922683716,0.7138257622718811,0.8230817914009094,0.7816179990768433
181,0.7805119156837463,0.808819591999054,0.8265258073806763,0.7351619601249695,0.9146957993507385,0.8004005551338196,0.8645344972610474,0.8013362884521484,0.7790871858596802,0.7135142683982849,0.8231740593910217,0.7816951274871826
182,0.7808725833892822,0.8088737726211548,0.8268147706985474,0.7348963022232056,0.9149531126022339,0.800289511680603,0.8647957444190979,0.801371157169342,0.7789726853370667,0.7132166624069214,0.8232700228691101,0.7817776203155518
183,0.7812339067459106,0.8089327812194824,0.8271042704582214,0.7346429824829102,0.9152089357376099,0.8001865148544312,0.8650567531585693,0.8014413118362427,0.7788666486740112,0.7129324078559875,0.8233699202537537,0.7818652987480164
184,0.7815958261489868,0.8089964389801025,0.8273941278457642,0.7343720197677612,0.9154629707336426,0.8000909686088562,0.8653175234794617,0.8015161752700806,0.778739333152771,0.7126908302307129,0.8234732151031494,0.7819284200668335
185,0.781958281993866,0.8090938925743103,0.8276842832565308,0.7341130971908569,0.9156861901283264,0.8000028133392334,0.8655780553817749,0.8015956282615662,0.7786497473716736,0.7124907374382019,0.823550820350647,0.7819969654083252
186,0.7823500037193298,0.8092243075370789,0.827974796295166,0.7338950634002686,0.91590815782547,0.799921989440918,0.865838348865509,0.8016506433486938,0.7785968780517578,0.7123022675514221,0.8236034512519836,0.7820706367492676
187,0.7827132940292358,0.8093580007553101,0.8282656073570251,0.7336881160736084,0.9161290526390076,0.7998479604721069,0.8660696148872375,0.8017104864120483,0.7785226106643677,0.7120962738990784,0.8236888647079468,0.7821493148803711
188,0.7830485105514526,0.8094666004180908,0.8285567164421082,0.7334635853767395,0.9163488745689392,0.7997808456420898,0.8662726879119873,0.8017749190330505,0.7784556746482849,0.7118735909461975,0.8237496018409729,0.7822611927986145
189,0.7833845615386963,0.8095788955688477,0.8288758993148804,0.7332781553268433,0.9165675044059753,0.7997204065322876,0.8664764165878296,0.8018439412117004,0.7783961296081543,0.7116623520851135,0.8238142728805542,0.7823774814605713
190,0.7836936712265015,0.8096947073936462,0.8291671872138977,0.7330752611160278,0.916757345199585,0.7996665835380554,0.8666805028915405,0.8018895983695984,0.7783159613609314,0.7114347815513611,0.8238828778266907,0.7824979424476624
191,0.7840037941932678,0.809813916683197,0.8294584155082703,0.7328829169273376,0.9169464707374573,0.7995915412902832,0.8668577075004578,0.801967442035675,0.7782430648803711,0.7111912369728088,0.8239552974700928,0.7825950980186462
192,0.7842878699302673,0.8099363446235657,0.8297227025032043,0.732700765132904,0.9171349406242371,0.7994959354400635,0.867008626461029,0.8020222783088684,0.7781502604484558,0.7109320759773254,0.8240583539009094,0.7826964855194092
193,0.7846001386642456,0.8100889325141907,0.8300144076347351,0.7325018048286438,0.9172957539558411,0.7994073033332825,0.8671607971191406,0.8020816445350647,0.7780647873878479,0.710658073425293,0.8241645097732544,0.7828022837638855
194,0.7849398851394653,0.8102176189422607,0.8303326368331909,0.7322864532470703,0.9174298048019409,0.7993253469467163,0.8673141598701477,0.8021453619003296,0.777959942817688,0.710395872592926,0.8242738246917725,0.7829121947288513
195,0.7852801084518433,0.8103492259979248,0.8306504487991333,0.732055127620697,0.9175376892089844,0.7992236018180847,0.8674685955047607,0.8021869659423828,0.777862548828125,0.7101452946662903,0.8243860602378845,0.7830260992050171
196,0.7856206893920898,0.810483992099762,0.8309417963027954,0.731834352016449,0.9176720380783081,0.7991286516189575,0.8675980567932129,0.8022330403327942,0.7777985334396362,0.7098801136016846,0.8244750499725342,0.7831699848175049
197,0.7859874963760376,0.810595691204071,0.8312330842018127,0.7316237688064575,0.9178065657615662,0.7990145683288574,0.8677290678024292,0.8022577166557312,0.7777412533760071,0.709626317024231,0.8245673179626465,0.7833172082901001
198,0.7863286137580872,0.8107104301452637,0.8314987421035767,0.7314231991767883,0.9179410934448242,0.7988817691802979,0.8678615093231201,0.8022871613502502,0.777715802192688,0.7093839049339294,0.8246625065803528,0.7834933400154114
199,0.7866700291633606,0.8108282685279846,0.8317899703979492,0.7312072515487671,0.918100893497467,0.7987308502197266,0.8679952025413513,0.8023210763931274,0.7776966094970703,0.7091776132583618,0.8247860074043274,0.7836722135543823
200,0.786986768245697,0.8109492659568787,0.8320559859275818,0.7309762835502625,0.9182354211807251,0.7985621690750122,0.8681302666664124,0.8023344278335571,0.7776830196380615,0.7089817523956299,0.8249121308326721,0.7838538289070129
201,0.7873039245605469,0.8110482096672058,0.8323222398757935,0.7307552695274353,0.9183699488639832,0.7984257936477661,0.8682417869567871,0.8023277521133423,0.7776752710342407,0.7087960243225098,0.8250405788421631,0.784062922000885
202,0.7876216769218445,0.8111503720283508,0.8325886726379395,0.7305441498756409,0.9185044765472412,0.7982718348503113,0.868354856967926,0.8023260831832886,0.7776485681533813,0.7086201310157776,0.8251715302467346,0.7842741012573242
203,0.7879399061203003,0.811279833316803,0.8328309655189514,0.7303427457809448,0.9186390042304993,0.7981250286102295,0.8684937953948975,0.8023291230201721,0.7776033878326416,0.7084539532661438,0.8253047466278076,0.7844874858856201
204,0.7882584929466248,0.81141197681427,0.8330495953559875,0.7301508784294128,0.9187734723091125,0.797985315322876,0.8686097860336304,0.8023369908332825,0.7775641679763794,0.7082971334457397,0.8254402875900269,0.7847269177436829
205,0.7885775566101074,0.8115466833114624,0.8332691192626953,0.7299442887306213,0.9189079403877258,0.7978284955024719,0.8687034249305725,0.8023493885993958,0.7775070667266846,0.7081257700920105,0.8255779147148132,0.7849918007850647
206,0.7888969779014587,0.8116602301597595,0.8334658145904541,0.7297234535217285,0.9190424084663391,0.7976552844047546,0.8687752485275269,0.8023662567138672,0.7774795293807983,0.707987368106842,0.8257176876068115,0.785257875919342
207,0.7892399430274963,0.8117532730102539,0.8336635828018188,0.7294887900352478,0.9191767573356628,0.7974891662597656,0.8688490986824036,0.8023874759674072,0.7774576544761658,0.7078810930252075,0.8258827924728394,0.7855251431465149
208,0.789605975151062,0.8118494749069214,0.8338854908943176,0.7292407751083374,0.9193111062049866,0.7973302006721497,0.8689479231834412,0.802436113357544,0.7774180769920349,0.7078062295913696,0.8260496854782104,0.7858166098594666
209,0.7899488210678101,0.8119483590126038,0.8341308236122131,0.7290023565292358,0.9194225072860718,0.7971782088279724,0.8690484166145325,0.8025113940238953,0.7773841023445129,0.7077162265777588,0.8261951208114624,0.7861088514328003
210,0.7903141379356384,0.8120275735855103,0.8343764543533325,0.7287736535072327,0.919556736946106,0.7970102429389954,0.8691504597663879,0.8025674819946289,0.77733314037323,0.7076114416122437,0.8263424634933472,0.7864017486572266
211,0.7906789183616638,0.81208735704422,0.834622323513031,0.7285541892051697,0.9196909070014954,0.7968491911888123,0.8692765235900879,0.8026272058486938,0.7772878408432007,0.7075147032737732,0.82649165391922,0.7866953015327454
212,0.7910432815551758,0.8121281862258911,0.8348683714866638,0.7283438444137573,0.91982501745224,0.7966727018356323,0.8693813681602478,0.8026682138442993,0.7772480845451355,0.7074258923530579,0.8266425728797913,0.7870116829872131
213,0.7914071679115295,0.8121725916862488,0.8351367115974426,0.7281423807144165,0.9199810028076172,0.7965251803398132,0.8695096373558044,0.8027130365371704,0.7772138714790344,0.7073667049407959,0.8267952799797058,0.7873063087463379
214,0.7917704582214355,0.8122424483299255,0.8354266881942749,0.727971613407135,0.9201583862304688,0.7963842153549194,0.8696171641349792,0.8027614951133728,0.7771849632263184,0.7073149085044861,0.8269495964050293,0.7876014113426208
215,0.792154848575592,0.8122935891151428,0.8357377648353577,0.7278090119361877,0.9203349947929382,0.7962496280670166,0.8697476387023926,0.8028351664543152,0.7771396636962891,0.7072700262069702,0.8271054029464722,0.7878754138946533
216,0.7925598621368408,0.8123481869697571,0.8360483646392822,0.7276330590248108,0.920489490032196,0.7961426377296448,0.869857668876648,0.8029120564460754,0.7771210670471191,0.7072106599807739,0.8272628784179688,0.7881287932395935
217,0.7929849028587341,0.8124060034751892,0.8363366723060608,0.7274442315101624,0.9206222891807556,0.7960415482521057,0.8699689507484436,0.8029921054840088,0.7771075963973999,0.7071370482444763,0.8274430632591248,0.7883831858634949
218,0.7934294939041138,0.8124458193778992,0.8366035223007202,0.727242648601532,0.9207548499107361,0.795924961566925,0.8701024651527405,0.8030751943588257,0.777120053768158,0.7070706486701965,0.8276243805885315,0.7886594533920288
219,0.7938515543937683,0.8124891519546509,0.8368492126464844,0.7270492911338806,0.9209082722663879,0.7958143353462219,0.870236873626709,0.8031403422355652,0.7771369814872742,0.707011342048645,0.8277859687805176,0.7889364361763
220,0.7942720651626587,0.8125356435775757,0.8370949029922485,0.7268437743186951,0.9210612177848816,0.7957094311714172,0.8703516125679016,0.8032087087631226,0.7771376371383667,0.7069380879402161,0.8279696106910706,0.7892140746116638
221,0.7947115898132324,0.8126058578491211,0.8373407125473022,0.7266260981559753,0.9212136268615723,0.7955896258354187,0.8704468011856079,0.8032801747322083,0.7771428227424622,0.7068718671798706,0.8281542658805847,0.7894716858863831
222,0.7951695919036865,0.8126789331436157,0.8375863432884216,0.7264372110366821,0.9213859438896179,0.7954551577568054,0.8705231547355652,0.8033344149589539,0.7771322131156921,0.7068125605583191,0.8283399939537048,0.7897098064422607
223,0.7956255674362183,0.8127347230911255,0.837831974029541,0.7262763977050781,0.9215574264526367,0.7953268885612488,0.8706210851669312,0.8033918738365173,0.7771260142326355,0.7067800164222717,0.828526496887207,0.7899691462516785
224,0.7960596680641174,0.8128133416175842,0.8380776047706604,0.7261232733726501,0.921728253364563,0.7952041029930115,0.8707403540611267,0.8034524321556091,0.7771245241165161,0.7067537307739258,0.8287140130996704,0.7902091145515442
225,0.796511709690094,0.8129144310951233,0.838323175907135,0.7259775400161743,0.9218786358833313,0.7950871586799622,0.8708605170249939,0.8035160899162292,0.7771472334861755,0.7067137956619263,0.828902542591095,0.7904501557350159
226,0.7969422340393066,0.8129982352256775,0.8385490775108337,0.7258585691452026,0.9220285415649414,0.794975757598877,0.8710011839866638,0.803602397441864,0.7771739363670349,0.7066605687141418,0.8290917873382568,0.7906724810600281
227,0.7973710298538208,0.8130651712417603,0.8387945890426636,0.7257272601127625,0.9221779704093933,0.7948697805404663,0.8711425065994263,0.8036913275718689,0.7772046327590942,0.7066138386726379,0.8292819261550903,0.7908766269683838
228,0.797778844833374,0.8131348490715027,0.8390399217605591,0.7255836725234985,0.9223268628120422,0.7947692275047302,0.8713036775588989,0.8037828207015991,0.777239203453064,0.7065539956092834,0.8294535279273987,0.7910821437835693
229,0.7981660962104797,0.8132071495056152,0.8392660617828369,0.72542804479599,0.9224753975868225,0.7946738004684448,0.8714843392372131,0.8038769364356995,0.7772775888442993,0.7064815163612366,0.829626202583313,0.7912697792053223
230,0.7985332608222961,0.8132631182670593,0.8394734263420105,0.725279688835144,0.9226233959197998,0.7945646047592163,0.8716839551925659,0.8039923906326294,0.7773196697235107,0.7064155340194702,0.8297998905181885,0.7914589047431946
231,0.7989181876182556,0.8133406043052673,0.8396623730659485,0.7251197099685669,0.9227709770202637,0.794479489326477,0.8718833327293396,0.804110050201416,0.7773653268814087,0.7063559293746948,0.8299744725227356,0.7916308641433716
232,0.7993203401565552,0.8134205341339111,0.8398705124855042,0.7249481678009033,0.9229180812835693,0.7943993210792542,0.8720825910568237,0.804229736328125,0.7774146795272827,0.706321120262146,0.8301313519477844,0.7917858362197876
233,0.7997211217880249,0.8134845495223999,0.8400788307189941,0.7247839570045471,0.9230831265449524,0.7943239212036133,0.8723000884056091,0.8043516874313354,0.7774489521980286,0.7062736749649048,0.830289363861084,0.7919242978096008
234,0.8001204133033752,0.8135510087013245,0.8403056859970093,0.724626898765564,0.9232474565505981,0.7942349314689636,0.8725170493125916,0.8044754266738892,0.7774868607521057,0.7062323093414307,0.830430269241333,0.7920647859573364
235,0.800518274307251,0.8136020302772522,0.8405325412750244,0.7244588136672974,0.9234110713005066,0.7941327095031738,0.8727155327796936,0.80460125207901,0.7775283455848694,0.7061786651611328,0.8305542469024658,0.7922252416610718
236,0.8009147047996521,0.8136557936668396,0.8407414555549622,0.7242797613143921,0.9235740303993225,0.794017493724823,0.8729137778282166,0.8047289848327637,0.77757328748703,0.7061488032341003,0.8306797742843628,0.792369544506073
237,0.801291823387146,0.8136942982673645,0.8409683108329773,0.7241078019142151,0.923754096031189,0.7938896417617798,0.8730939626693726,0.8048408627510071,0.7776216268539429,0.7061246633529663,0.8308066725730896,0.7925156950950623
238,0.8016678094863892,0.8137532472610474,0.8411774635314941,0.7239429950714111,0.923933207988739,0.7937493920326233,0.873274028301239,0.8049545884132385,0.7776733040809631,0.7061060070991516,0.830935001373291,0.7926636338233948
239,0.8020249605178833,0.8138148188591003,0.8413868546485901,0.7237851023674011,0.9241114258766174,0.7936144471168518,0.8734541535377502,0.8050529360771179,0.7777281403541565,0.7060751914978027,0.8310646414756775,0.7928133606910706
240,0.8023984432220459,0.8138788342475891,0.8415790796279907,0.7236164808273315,0.9242887496948242,0.7934848070144653,0.8736515045166016,0.8051360845565796,0.7778036594390869,0.7060672044754028,0.8311783075332642,0.7929821610450745
241,0.802770733833313,0.8139452338218689,0.8417543172836304,0.7234547734260559,0.9244478940963745,0.7933602929115295,0.8738486170768738,0.8052214980125427,0.7778819799423218,0.7060472369194031,0.8312761783599854,0.7931525111198425
242,0.8031418323516846,0.8139968514442444,0.841930091381073,0.7232998013496399,0.9246065020561218,0.7932237982749939,0.8740284442901611,0.8053091764450073,0.7779631018638611,0.7060495018959045,0.8313586711883545,0.7933071255683899
243,0.8035286068916321,0.8140680193901062,0.8421064615249634,0.7231513857841492,0.9247643351554871,0.7930924892425537,0.8742080926895142,0.8054161071777344,0.7780470252037048,0.7060568332672119,0.8314430117607117,0.79344642162323
244,0.8039138317108154,0.8141413331031799,0.8423000574111938,0.7229927778244019,0.924921452999115,0.7929494976997375,0.8743709325790405,0.8055080771446228,0.7781168818473816,0.7060521841049194,0.831545889377594,0.7935875654220581
245,0.8042810559272766,0.8142169117927551,0.8424938321113586,0.7228405475616455,0.9250613451004028,0.7927950620651245,0.8745505213737488,0.8055855631828308,0.7781895399093628,0.7060524225234985,0.8316503763198853,0.7937136292457581
246,0.8046470284461975,0.8142945766448975,0.8427045345306396,0.7226782441139221,0.9252172112464905,0.7926458120346069,0.8747134804725647,0.8056653141975403,0.7782815098762512,0.706057608127594,0.8317563533782959,0.7938581705093384
247,0.8050116896629333,0.8143907785415649,0.8428987860679626,0.7225225567817688,0.9253560304641724,0.7925018668174744,0.8748600482940674,0.8057472705841064,0.7783759832382202,0.7060838341712952,0.8318638205528259,0.7939879298210144
248,0.8053752183914185,0.8144888281822205,0.84309321641922,0.7223731875419617,0.9254944920539856,0.7923792600631714,0.8749907612800598,0.8058314919471741,0.778472900390625,0.7061145901679993,0.8319889903068542,0.7941032648086548
249,0.8057213425636292,0.814588725566864,0.8432878851890564,0.7222139835357666,0.9256324172019958,0.7922614812850952,0.8751218318939209,0.8059176802635193,0.7785561084747314,0.7061497569084167,0.8321153521537781,0.794220507144928
250,0.8060504794120789,0.8147063851356506,0.8434827327728271,0.7220451235771179,0.9257699847221375,0.7921484112739563,0.8752533197402954,0.8060060143470764,0.7786418795585632,0.7061731815338135,0.8322268724441528,0.7943395972251892
251,0.8063945770263672,0.8148255348205566,0.8436776995658875,0.72186678647995,0.9259068965911865,0.7920241355895996,0.8753852844238281,0.8060805201530457,0.7787301540374756,0.7062009572982788,0.8323239088058472,0.7944605946540833
252,0.8067376613616943,0.8149462342262268,0.8438571095466614,0.7216792702674866,0.9260435104370117,0.791904628276825,0.8755176067352295,0.8061413764953613,0.7788366079330444,0.706233024597168,0.8324065804481506,0.7945990562438965
253,0.8070797324180603,0.8150683641433716,0.8440368175506592,0.7214826345443726,0.9261795878410339,0.7917897701263428,0.8756502866744995,0.806204617023468,0.7789608836174011,0.7062693238258362,0.8325065970420837,0.7947391867637634
254,0.8074207901954651,0.8151919841766357,0.8442168831825256,0.7212926745414734,0.9262997508049011,0.7916949987411499,0.875783383846283,0.8062546253204346,0.7790716290473938,0.7063097357749939,0.8325926065444946,0.7948963046073914
