depth,ioi_real_EAP,ioi_real_EAP-IG,ioi_EAP_EAP-IG,greater-than_real_EAP,greater-than_real_EAP-IG,greater-than_EAP_EAP-IG,gender-bias_real_EAP,gender-bias_real_EAP-IG,gender-bias_EAP_EAP-IG,sva_real_EAP,sva_real_EAP-IG,sva_EAP_EAP-IG,fact-retrieval-comma_real_EAP,fact-retrieval-comma_real_EAP-IG,fact-retrieval-comma_EAP_EAP-IG,hypernymy-comma_real_EAP,hypernymy-comma_real_EAP-IG,hypernymy-comma_EAP_EAP-IG
65,0.0,0.7101449275362319,0.0,0.8153846153846154,0.6756756756756757,0.6266666666666667,0.78125,0.589041095890411,0.4666666666666667,0.0,0.019230769230769232,0.0,0.6086956521739131,0.5901639344262295,0.39655172413793105,0.8,0.5660377358490566,0.509090909090909
66,0.0,0.704225352112676,0.0,0.8153846153846154,0.6666666666666666,0.618421052631579,0.7846153846153846,0.5945945945945946,0.45454545454545453,0.0,0.017543859649122806,0.0,0.6086956521739131,0.5806451612903226,0.3898305084745763,0.8292682926829268,0.5818181818181818,0.5357142857142857
67,0.0,0.684931506849315,0.0,0.8307692307692308,0.6578947368421053,0.618421052631579,0.7878787878787878,0.6,0.46153846153846156,0.0,0.017543859649122806,0.0,0.6086956521739131,0.5806451612903226,0.3898305084745763,0.8536585365853658,0.5714285714285714,0.543859649122807
68,0.09836065573770492,0.6756756756756757,0.07575757575757576,0.8181818181818182,0.6538461538461539,0.6025641025641025,0.7910447761194029,0.5769230769230769,0.4810126582278481,0.0,0.01694915254237288,0.0,0.6086956521739131,0.5625,0.3770491803278688,0.8780487804878049,0.5789473684210527,0.5614035087719298
69,0.0967741935483871,0.6891891891891891,0.07575757575757576,0.8181818181818182,0.6538461538461539,0.6025641025641025,0.8208955223880597,0.5949367088607594,0.475,0.0,0.016129032258064516,0.0,0.6086956521739131,0.5538461538461539,0.3709677419354839,0.8571428571428571,0.5789473684210527,0.5517241379310345
70,0.09523809523809523,0.7027027027027027,0.07575757575757576,0.8181818181818182,0.6794871794871795,0.6075949367088608,0.8115942028985508,0.6,0.47560975609756095,0.0,0.016129032258064516,0.0,0.6086956521739131,0.5454545454545454,0.36507936507936506,0.8181818181818182,0.559322033898305,0.5517241379310345
71,0.09230769230769231,0.6666666666666666,0.07352941176470588,0.7714285714285715,0.6385542168674698,0.620253164556962,0.8260869565217391,0.5925925925925926,0.47560975609756095,0.0,0.016129032258064516,0.0,0.5714285714285714,0.5373134328358209,0.375,0.782608695652174,0.5666666666666667,0.5333333333333333
72,0.09230769230769231,0.6582278481012658,0.07246376811594203,0.7297297297297297,0.6428571428571429,0.5903614457831325,0.8028169014084507,0.5783132530120482,0.47058823529411764,0.0,0.015873015873015872,0.0,0.5714285714285714,0.5217391304347826,0.36363636363636365,0.7551020408163265,0.6065573770491803,0.5409836065573771
73,0.08955223880597014,0.654320987654321,0.07142857142857142,0.7368421052631579,0.6352941176470588,0.5568181818181818,0.8194444444444444,0.5952380952380952,0.47674418604651164,0.0,0.015625,0.0,0.6122448979591837,0.5428571428571428,0.3582089552238806,0.7551020408163265,0.6065573770491803,0.5409836065573771
74,0.08823529411764706,0.6385542168674698,0.07042253521126761,0.7307692307692307,0.6136363636363636,0.5444444444444444,0.7866666666666666,0.5813953488372093,0.47126436781609193,0.0,0.03125,0.0,0.5882352941176471,0.5352112676056338,0.34285714285714286,0.6981132075471698,0.6721311475409836,0.5076923076923077
75,0.08695652173913043,0.6428571428571429,0.06944444444444445,0.7215189873417721,0.6067415730337079,0.532608695652174,0.7763157894736842,0.6046511627906976,0.48863636363636365,0.0,0.046153846153846156,0.0,0.5660377358490566,0.5342465753424658,0.3380281690140845,0.6981132075471698,0.6885245901639344,0.5
76,0.08571428571428572,0.6470588235294118,0.0684931506849315,0.7160493827160493,0.5869565217391305,0.5212765957446809,0.7922077922077922,0.5909090909090909,0.48314606741573035,0.0,0.046153846153846156,0.0,0.5636363636363636,0.527027027027027,0.3472222222222222,0.6909090909090909,0.7213114754098361,0.4925373134328358
77,0.1095890410958904,0.6823529411764706,0.0958904109589041,0.7283950617283951,0.574468085106383,0.5157894736842106,0.8311688311688312,0.5714285714285714,0.46236559139784944,0.0,0.045454545454545456,0.0,0.543859649122807,0.5194805194805194,0.33783783783783783,0.6785714285714286,0.7258064516129032,0.4927536231884058
78,0.10810810810810811,0.6976744186046512,0.10810810810810811,0.7023809523809523,0.5625,0.5,0.8441558441558441,0.5591397849462365,0.4574468085106383,0.0,0.04477611940298507,0.0,0.543859649122807,0.5128205128205128,0.3333333333333333,0.7068965517241379,0.7741935483870968,0.5507246376811594
79,0.10810810810810811,0.6976744186046512,0.10810810810810811,0.7142857142857143,0.5510204081632653,0.494949494949495,0.8354430379746836,0.5473684210526316,0.44329896907216493,0.0,0.04477611940298507,0.0,0.5344827586206896,0.5189873417721519,0.32894736842105265,0.6833333333333333,0.7777777777777778,0.5571428571428572
80,0.10810810810810811,0.6896551724137931,0.10666666666666667,0.7209302325581395,0.5714285714285714,0.49019607843137253,0.8481012658227848,0.5360824742268041,0.4387755102040816,0.0,0.04411764705882353,0.0,0.5081967213114754,0.4939759036144578,0.34210526315789475,0.6721311475409836,0.7777777777777778,0.5492957746478874
81,0.12162162162162163,0.6741573033707865,0.10526315789473684,0.7241379310344828,0.56,0.49514563106796117,0.8271604938271605,0.5463917525773195,0.44,0.0,0.043478260869565216,0.0,0.5846153846153846,0.4939759036144578,0.3780487804878049,0.6885245901639344,0.7538461538461538,0.5416666666666666
82,0.12,0.6966292134831461,0.1038961038961039,0.7272727272727273,0.5490196078431373,0.5,0.8414634146341463,0.5353535353535354,0.43564356435643564,0.0,0.04285714285714286,0.0,0.5671641791044776,0.5,0.3780487804878049,0.6885245901639344,0.7313432835820896,0.527027027027027
83,0.11842105263157894,0.7078651685393258,0.1038961038961039,0.7303370786516854,0.5533980582524272,0.5192307692307693,0.8536585365853658,0.54,0.44554455445544555,0.0,0.04225352112676056,0.0,0.5588235294117647,0.4827586206896552,0.36904761904761907,0.6935483870967742,0.746268656716418,0.52
84,0.11688311688311688,0.6923076923076923,0.10256410256410256,0.7333333333333333,0.5480769230769231,0.5142857142857142,0.8536585365853658,0.5346534653465347,0.4411764705882353,0.0,0.04225352112676056,0.0,0.5588235294117647,0.4942528735632184,0.38095238095238093,0.7096774193548387,0.7352941176470589,0.52
85,0.11688311688311688,0.6923076923076923,0.10256410256410256,0.7444444444444445,0.5471698113207547,0.5046728971962616,0.8536585365853658,0.5294117647058824,0.4368932038834951,0.0,0.0410958904109589,0.0,0.5352112676056338,0.4888888888888889,0.3764705882352941,0.7142857142857143,0.704225352112676,0.5
86,0.11688311688311688,0.6774193548387096,0.1,0.7555555555555555,0.5420560747663551,0.5092592592592593,0.8780487804878049,0.5288461538461539,0.44660194174757284,0.0,0.32894736842105265,0.0,0.5066666666666667,0.4782608695652174,0.4069767441860465,0.703125,0.7183098591549296,0.5
87,0.11538461538461539,0.6631578947368421,0.09876543209876543,0.7391304347826086,0.5555555555555556,0.5045871559633027,0.8674698795180723,0.5238095238095238,0.4380952380952381,0.0,0.32051282051282054,0.0,0.5,0.46808510638297873,0.40229885057471265,0.734375,0.6891891891891891,0.5
88,0.11392405063291139,0.6494845360824743,0.0975609756097561,0.723404255319149,0.5740740740740741,0.5229357798165137,0.8372093023255814,0.514018691588785,0.4339622641509434,0.0,0.31645569620253167,0.0,0.4935064935064935,0.4787234042553192,0.39325842696629215,0.75,0.6891891891891891,0.5125
89,0.11392405063291139,0.6494845360824743,0.0975609756097561,0.7340425531914894,0.5779816513761468,0.5181818181818182,0.8275862068965517,0.5185185185185185,0.44339622641509435,0.0,0.3125,0.0,0.48717948717948717,0.4842105263157895,0.4044943820224719,0.7272727272727273,0.7162162162162162,0.5125
90,0.11392405063291139,0.6428571428571429,0.0963855421686747,0.7291666666666666,0.5818181818181818,0.504424778761062,0.8,0.509090909090909,0.43119266055045874,0.0,0.30864197530864196,0.0,0.48717948717948717,0.4842105263157895,0.4044943820224719,0.6956521739130435,0.6883116883116883,0.4880952380952381
91,0.1125,0.6363636363636364,0.0963855421686747,0.7070707070707071,0.5714285714285714,0.5132743362831859,0.8021978021978022,0.5315315315315315,0.45454545454545453,0.0,0.29411764705882354,0.0,0.4936708860759494,0.4742268041237113,0.3956043956043956,0.7101449275362319,0.6923076923076923,0.4823529411764706
92,0.1111111111111111,0.64,0.09523809523809523,0.7,0.5565217391304348,0.5175438596491229,0.7956989247311828,0.5309734513274337,0.4594594594594595,0.0,0.30434782608695654,0.0,0.5316455696202531,0.5,0.391304347826087,0.7101449275362319,0.6835443037974683,0.49411764705882355
93,0.10975609756097561,0.6274509803921569,0.09411764705882353,0.7029702970297029,0.5470085470085471,0.5217391304347826,0.7872340425531915,0.543859649122807,0.4774774774774775,0.0,0.31521739130434784,0.0,0.525,0.49,0.3870967741935484,0.6363636363636364,0.627906976744186,0.4883720930232558
94,0.10843373493975904,0.6372549019607843,0.09411764705882353,0.696078431372549,0.5508474576271186,0.5172413793103449,0.7916666666666666,0.5391304347826087,0.4649122807017544,0.0,0.3118279569892473,0.0,0.5185185185185185,0.48514851485148514,0.3870967741935484,0.620253164556962,0.7093023255813954,0.45161290322580644
95,0.10843373493975904,0.6310679611650486,0.09302325581395349,0.6826923076923077,0.5546218487394958,0.5213675213675214,0.7835051546391752,0.5299145299145299,0.452991452991453,0.0,0.4421052631578947,0.0,0.5060240963855421,0.49504950495049505,0.3829787234042553,0.6329113924050633,0.7209302325581395,0.45161290322580644
96,0.10588235294117647,0.6601941747572816,0.09195402298850575,0.6761904761904762,0.55,0.5213675213675214,0.7959183673469388,0.5378151260504201,0.4661016949152542,0.0,0.4375,0.0,0.5060240963855421,0.4854368932038835,0.375,0.625,0.7209302325581395,0.46236559139784944
97,0.10465116279069768,0.6796116504854369,0.09090909090909091,0.6698113207547169,0.5537190082644629,0.5210084033613446,0.7959183673469388,0.5378151260504201,0.4661016949152542,0.0,0.4329896907216495,0.0,0.5180722891566265,0.4807692307692308,0.375,0.6172839506172839,0.7126436781609196,0.4838709677419355
98,0.10344827586206896,0.6826923076923077,0.0898876404494382,0.6759259259259259,0.5702479338842975,0.5289256198347108,0.797979797979798,0.5371900826446281,0.4789915966386555,0.0,0.42424242424242425,0.0,0.5301204819277109,0.4672897196261682,0.3673469387755102,0.6296296296296297,0.7159090909090909,0.4787234042553192
99,0.10344827586206896,0.6761904761904762,0.08888888888888889,0.6788990825688074,0.5867768595041323,0.5327868852459017,0.8181818181818182,0.5284552845528455,0.47107438016528924,0.0,0.43434343434343436,0.0,0.5176470588235295,0.4672897196261682,0.37373737373737376,0.6219512195121951,0.7159090909090909,0.47368421052631576
100,0.10344827586206896,0.6857142857142857,0.1,0.6972477064220184,0.5772357723577236,0.5365853658536586,0.801980198019802,0.5528455284552846,0.48360655737704916,0.0,0.43,0.0,0.5116279069767442,0.4722222222222222,0.37,0.6,0.7078651685393258,0.46938775510204084
101,0.22826086956521738,0.6728971962616822,0.23404255319148937,0.7,0.5725806451612904,0.5447154471544715,0.8118811881188119,0.5564516129032258,0.4918032786885246,0.0,0.44,0.0,0.5172413793103449,0.4636363636363636,0.3627450980392157,0.6091954022988506,0.7303370786516854,0.4897959183673469
102,0.2391304347826087,0.6915887850467289,0.23157894736842105,0.7027027027027027,0.576,0.5483870967741935,0.8333333333333334,0.56,0.488,0.0,0.43564356435643564,0.0,0.5287356321839081,0.4594594594594595,0.3627450980392157,0.5824175824175825,0.6989247311827957,0.48
103,0.2391304347826087,0.6851851851851852,0.22916666666666666,0.7207207207207207,0.584,0.5564516129032258,0.8431372549019608,0.568,0.488,0.0,0.44554455445544555,0.0,0.5227272727272727,0.4642857142857143,0.3592233009708738,0.5760869565217391,0.6914893617021277,0.47058823529411764
104,0.3958333333333333,0.7037037037037037,0.35294117647058826,0.7142857142857143,0.592,0.5564516129032258,0.8446601941747572,0.5546875,0.4765625,0.0,0.4411764705882353,0.0,0.5340909090909091,0.4690265486725664,0.36893203883495146,0.5978260869565217,0.7083333333333334,0.45714285714285713
105,0.4020618556701031,0.7064220183486238,0.3592233009708738,0.7232142857142857,0.592,0.5645161290322581,0.8365384615384616,0.5503875968992248,0.46923076923076923,0.0,0.45098039215686275,0.0,0.5280898876404494,0.4778761061946903,0.3619047619047619,0.6304347826086957,0.7010309278350515,0.4811320754716981
106,0.41237113402061853,0.7090909090909091,0.3557692307692308,0.7105263157894737,0.5905511811023622,0.5511811023622047,0.8301886792452831,0.5378787878787878,0.4621212121212121,0.0,0.45098039215686275,0.0,0.5913978494623656,0.46551724137931033,0.38738738738738737,0.6236559139784946,0.7010309278350515,0.4766355140186916
107,0.40816326530612246,0.7117117117117117,0.3523809523809524,0.7280701754385965,0.59375,0.5426356589147286,0.839622641509434,0.5298507462686567,0.45864661654135336,0.0,0.44660194174757284,0.0,0.5913978494623656,0.46153846153846156,0.38392857142857145,0.6382978723404256,0.6732673267326733,0.47706422018348627
108,0.41836734693877553,0.7053571428571429,0.3584905660377358,0.7217391304347827,0.5846153846153846,0.5384615384615384,0.8333333333333334,0.5333333333333333,0.4701492537313433,0.0,0.4519230769230769,0.0,0.5913978494623656,0.4700854700854701,0.39285714285714285,0.6382978723404256,0.6666666666666666,0.48623853211009177
109,0.42424242424242425,0.7079646017699115,0.3644859813084112,0.7094017094017094,0.5801526717557252,0.5263157894736842,0.8425925925925926,0.5294117647058824,0.4701492537313433,0.0,0.4519230769230769,0.0,0.5670103092783505,0.4830508474576271,0.39473684210526316,0.6702127659574468,0.6699029126213593,0.5
110,0.4158415841584158,0.7105263157894737,0.3577981651376147,0.717948717948718,0.5801526717557252,0.5338345864661654,0.8440366972477065,0.5401459854014599,0.48148148148148145,0.0,0.46153846153846156,0.0,0.5612244897959183,0.5,0.40350877192982454,0.6702127659574468,0.6796116504854369,0.509090909090909
111,0.4117647058823529,0.6982758620689655,0.35454545454545455,0.7288135593220338,0.5714285714285714,0.5298507462686567,0.8288288288288288,0.5362318840579711,0.4888888888888889,0.0,0.45714285714285713,0.0,0.5555555555555556,0.5042016806722689,0.4,0.6565656565656566,0.6422018348623854,0.5225225225225225
112,0.4854368932038835,0.6864406779661016,0.42342342342342343,0.7457627118644068,0.562962962962963,0.5333333333333333,0.8214285714285714,0.5362318840579711,0.4852941176470588,0.0,0.4666666666666667,0.0,0.5555555555555556,0.49586776859504134,0.39316239316239315,0.6666666666666666,0.6454545454545455,0.5178571428571429
113,0.4807692307692308,0.680672268907563,0.415929203539823,0.7394957983193278,0.5547445255474452,0.5294117647058824,0.831858407079646,0.5357142857142857,0.4782608695652174,0.0,0.4666666666666667,0.0,0.55,0.4918032786885246,0.3865546218487395,0.66,0.6486486486486487,0.5132743362831859
114,0.49038461538461536,0.6833333333333333,0.4247787610619469,0.7416666666666667,0.5579710144927537,0.5217391304347826,0.8407079646017699,0.55,0.4855072463768116,0.0,0.4716981132075472,0.0,0.5445544554455446,0.4878048780487805,0.38016528925619836,0.6407766990291263,0.6428571428571429,0.5043478260869565
115,0.5,0.6666666666666666,0.41025641025641024,0.7416666666666667,0.5539568345323741,0.5179856115107914,0.8947368421052632,0.5422535211267606,0.5214285714285715,0.0,0.4672897196261682,0.0,0.5339805825242718,0.49193548387096775,0.37398373983739835,0.6504854368932039,0.6607142857142857,0.5130434782608696
116,0.49056603773584906,0.656,0.41025641025641024,0.7520661157024794,0.5422535211267606,0.5106382978723404,0.8869565217391304,0.5454545454545454,0.5177304964539007,0.0,0.4672897196261682,0.0,0.5339805825242718,0.49193548387096775,0.37398373983739835,0.638095238095238,0.6379310344827587,0.5042735042735043
117,0.48598130841121495,0.672,0.4067796610169492,0.7398373983739838,0.5347222222222222,0.5140845070422535,0.8793103448275862,0.5379310344827586,0.5140845070422535,0.0,0.4672897196261682,0.0,0.5436893203883495,0.496,0.3821138211382114,0.6320754716981132,0.6324786324786325,0.4957983193277311
118,0.48598130841121495,0.68,0.40336134453781514,0.728,0.5379310344827586,0.528169014084507,0.8803418803418803,0.547945205479452,0.5244755244755245,0.0,0.45871559633027525,0.0,0.5283018867924528,0.49206349206349204,0.3983739837398374,0.6355140186915887,0.635593220338983,0.48760330578512395
119,0.48598130841121495,0.6746031746031746,0.4,0.7244094488188977,0.547945205479452,0.5241379310344828,0.8813559322033898,0.54421768707483,0.5208333333333334,0.0,0.45454545454545453,0.0,0.5233644859813084,0.5079365079365079,0.4065040650406504,0.6296296296296297,0.6386554621848739,0.48360655737704916
120,0.49074074074074076,0.671875,0.39669421487603307,0.7076923076923077,0.5616438356164384,0.5238095238095238,0.8739495798319328,0.5578231292517006,0.5310344827586206,0.0,0.45454545454545453,0.0,0.5137614678899083,0.5078125,0.408,0.6330275229357798,0.6470588235294118,0.4918032786885246
121,0.4818181818181818,0.6666666666666666,0.39344262295081966,0.7307692307692307,0.5578231292517006,0.5099337748344371,0.8739495798319328,0.564625850340136,0.5379310344827586,0.0,0.45454545454545453,0.0,0.509090909090909,0.5038759689922481,0.4015748031496063,0.6272727272727273,0.65,0.4878048780487805
