baseline,corrupted_baseline,edges,edges_EAP,loss_EAP,edges_EAP-IG,loss_EAP-IG,edges_EAP-IG-KL,loss_EAP-IG-KL,edges_EAP-IG-JS,loss_EAP-IG-JS
0.15230293571949005,-0.15513847768306732,30,0,-0.15513847768306732,0,-0.15513847768306732,0,-0.15513847768306732,0,-0.15513847768306732
0.15230293571949005,-0.15513847768306732,40,0,-0.15513847768306732,0,-0.15513847768306732,0,-0.15513847768306732,0,-0.15513847768306732
0.15230293571949005,-0.15513847768306732,50,0,-0.15513847768306732,0,-0.15513847768306732,2,-0.1539652794599533,0,-0.15513847768306732
0.15230293571949005,-0.15513847768306732,60,0,-0.15513847768306732,0,-0.15513847768306732,22,-0.15367309749126434,6,-0.15395385026931763
0.15230293571949005,-0.15513847768306732,70,0,-0.15513847768306732,0,-0.15513847768306732,35,-0.15246495604515076,10,-0.15395361185073853
0.15230293571949005,-0.15513847768306732,80,0,-0.15513847768306732,0,-0.15513847768306732,42,-0.15238803625106812,12,-0.1537899374961853
0.15230293571949005,-0.15513847768306732,90,0,-0.15513847768306732,2,-0.1539652794599533,51,-0.15240779519081116,28,-0.15346086025238037
0.15230293571949005,-0.15513847768306732,100,2,-0.1539652794599533,4,-0.15396389365196228,60,-0.15211620926856995,37,-0.15233418345451355
0.15230293571949005,-0.15513847768306732,200,2,-0.1539652794599533,140,-0.15234196186065674,158,-0.14909574389457703,129,-0.15165677666664124
0.15230293571949005,-0.15513847768306732,300,187,-0.1537013202905655,247,-0.15044251084327698,236,-0.14647163450717926,247,-0.14913256466388702
0.15230293571949005,-0.15513847768306732,400,241,-0.15343408286571503,343,-0.14853832125663757,324,-0.14294248819351196,351,-0.1462058275938034
0.15230293571949005,-0.15513847768306732,500,371,-0.15284469723701477,440,-0.1450713723897934,445,-0.1396343857049942,457,-0.14282886683940887
0.15230293571949005,-0.15513847768306732,600,442,-0.1528806984424591,529,-0.14238448441028595,548,-0.13491547107696533,550,-0.13679145276546478
0.15230293571949005,-0.15513847768306732,700,543,-0.1507941335439682,617,-0.13929054141044617,650,-0.12972983717918396,645,-0.1301882416009903
0.15230293571949005,-0.15513847768306732,800,626,-0.14955346286296844,705,-0.1358678638935089,761,-0.12566633522510529,749,-0.12489023059606552
0.15230293571949005,-0.15513847768306732,900,688,-0.14818818867206573,794,-0.132065087556839,855,-0.11904516816139221,844,-0.11856607347726822
0.15230293571949005,-0.15513847768306732,1000,748,-0.14724762737751007,881,-0.12697452306747437,951,-0.11274593323469162,940,-0.11132707446813583
