baseline,corrupted_baseline,edges,edges_EAP,loss_EAP,edges_EAP-IG,loss_EAP-IG,edges_EAP-IG-KL,loss_EAP-IG-KL,edges_EAP-IG-JS,loss_EAP-IG-JS
0.2863328456878662,-0.15228907763957977,30,0,-0.15228907763957977,0,-0.15228907763957977,0,-0.15228907763957977,0,-0.15228907763957977
0.2863328456878662,-0.15228907763957977,40,0,-0.15228907763957977,0,-0.15228907763957977,0,-0.15228907763957977,0,-0.15228907763957977
0.2863328456878662,-0.15228907763957977,50,0,-0.15228907763957977,0,-0.15228907763957977,0,-0.15228907763957977,0,-0.15228907763957977
0.2863328456878662,-0.15228907763957977,60,0,-0.15228907763957977,0,-0.15228907763957977,0,-0.15228907763957977,0,-0.15228907763957977
0.2863328456878662,-0.15228907763957977,70,0,-0.15228907763957977,0,-0.15228907763957977,5,-0.1504054069519043,0,-0.15228907763957977
0.2863328456878662,-0.15228907763957977,80,0,-0.15228907763957977,0,-0.15228907763957977,7,-0.14904844760894775,0,-0.15228907763957977
0.2863328456878662,-0.15228907763957977,90,0,-0.15228907763957977,0,-0.15228907763957977,7,-0.14904844760894775,5,-0.151323601603508
0.2863328456878662,-0.15228907763957977,100,0,-0.15228907763957977,0,-0.15228907763957977,9,-0.14808106422424316,9,-0.14808106422424316
0.2863328456878662,-0.15228907763957977,200,0,-0.15228907763957977,0,-0.15228907763957977,40,-0.13928720355033875,45,-0.14258593320846558
0.2863328456878662,-0.15228907763957977,300,5,-0.15228907763957977,18,-0.1516275554895401,101,-0.1366492658853531,107,-0.1415303498506546
0.2863328456878662,-0.15228907763957977,400,31,-0.15616384148597717,75,-0.15455767512321472,174,-0.13100577890872955,178,-0.13943083584308624
0.2863328456878662,-0.15228907763957977,500,132,-0.1549634486436844,122,-0.15393945574760437,240,-0.12882329523563385,248,-0.1373782753944397
0.2863328456878662,-0.15228907763957977,600,178,-0.15496347844600677,206,-0.15338096022605896,330,-0.1264003962278366,319,-0.13404251635074615
0.2863328456878662,-0.15228907763957977,700,258,-0.15535615384578705,256,-0.15336188673973083,417,-0.12441400438547134,401,-0.1312650591135025
0.2863328456878662,-0.15228907763957977,800,303,-0.15521088242530823,335,-0.1517982929944992,505,-0.1247817724943161,519,-0.12798252701759338
0.2863328456878662,-0.15228907763957977,900,359,-0.15464580059051514,396,-0.15156351029872894,591,-0.12192889302968979,610,-0.1278429478406906
0.2863328456878662,-0.15228907763957977,1000,409,-0.15480004251003265,487,-0.15008367598056793,700,-0.12063518911600113,711,-0.1247289851307869
