ioi,greater-than,gender-bias,sva,fact-retrieval-comma,hypernymy-comma,greater-than-price,greater-than-sequence,baseline,corrupted_baseline
3.319969892501831,0.26657834649086,-0.02590980939567089,0.12114851921796799,-1.0157244205474854,-0.8321241140365601,-0.458927184343338,0.09673904627561569,3.8065507411956787,0.03191322088241577
-0.49492475390434265,0.7505233287811279,-0.4351925551891327,-0.45340272784233093,-0.43889403343200684,-0.45277196168899536,0.7190900444984436,0.6579091548919678,0.8143224120140076,-0.45657312870025635
-2.2604317665100098,-3.2199513912200928,0.3706956207752228,-2.2168543338775635,-2.912201404571533,-2.391462564468384,-3.1408162117004395,-3.134983539581299,0.880922257900238,-3.2205731868743896
-0.1530178338289261,-0.15730325877666473,-0.14283885061740875,0.09437893331050873,-0.1476404368877411,-0.07165845483541489,-0.15393084287643433,-0.15499310195446014,0.15433476865291595,-0.1573478728532791
-0.24632799625396729,-0.3104960322380066,-0.18035300076007843,-0.2833140790462494,0.2391449511051178,0.037997592240571976,-0.22290147840976715,-0.19892363250255585,0.2560223639011383,-0.28137335181236267
-3.1464462280273438,-3.6270742416381836,-2.2239956855773926,-2.4067575931549072,1.2259836196899414,19.97304344177246,-2.9101691246032715,-3.012930154800415,23.43864631652832,-3.4828438758850098
-0.25804248452186584,0.5745297074317932,-0.2282790243625641,-0.24059642851352692,-0.23544572293758392,-0.14928022027015686,0.6586580276489258,0.5834618210792542,0.651702880859375,-0.243097722530365
-0.7468405961990356,0.27670058608055115,-0.7303282618522644,-0.746446967124939,-0.697716236114502,-0.6066553592681885,0.6170231699943542,0.44584450125694275,0.9043545126914978,-0.7494491934776306
